,PlayerId,BaseProbability,OPLAYER_ID_SS,OPLAYER_FULL_NAME,TotalAttempts,TotalMakes,PaddedProbabilities,ScaledAttempts,CombinedEstimate
125,6ea78fc3-fa9a-478b-b88e-b18b5e2827ab,0.3302052986411459,6ea78fc3-fa9a-478b-b88e-b18b5e2827ab,Chris Silva,3,0,0.3545816733067729,0.002594033722438392,0.3545184401688595
126,70bb58da-e725-48f6-a026-a953f4824b2d,0.33123383717759397,70bb58da-e725-48f6-a026-a953f4824b2d,Chimezie Metu,2,0,0.3550531914893617,0.0012970168612191958,0.355022297385196
127,714774a6-55ce-4f1f-afdb-975984d2f62c,0.3861301221564087,714774a6-55ce-4f1f-afdb-975984d2f62c,Shake Milton,160,68,0.36813186813186816,0.20622568093385213,0.37184357032369947
128,71ddf19f-f189-4e31-b8ea-ed17938ba67b,0.3426668965523938,71ddf19f-f189-4e31-b8ea-ed17938ba67b,Darius Garland,295,104,0.3550239234449761,0.38132295719844356,0.3503119054081159
129,73e1d8ae-54c4-4c0d-830b-c8746b4ca041,0.3284720460951583,73e1d8ae-54c4-4c0d-830b-c8746b4ca041,Jordan Bone,10,2,0.3539473684210526,0.011673151750972761,0.3536499911176375
130,7596c5b8-17ee-4dc9-808f-58edb17b7f97,0.34098378733951,7596c5b8-17ee-4dc9-808f-58edb17b7f97,Semi Ojeleye,150,53,0.35555555555555557,0.1932555123216602,0.3527394810235312
131,7649c417-6492-4dd7-bea5-fa16b64bacc0,0.3309989894837438,7649c417-6492-4dd7-bea5-fa16b64bacc0,Antonius Cleveland,3,0,0.3545816733067729,0.002594033722438392,0.3545204990296704
132,76749c24-6bf4-4937-87b8-237693ba7ed0,0.3596785048247162,76749c24-6bf4-4937-87b8-237693ba7ed0,Ryan Arcidiacono,138,54,0.3614864864864865,0.17769130998702984,0.361165223856574
133,771ca355-acf0-4e24-8995-5ef64b104924,0.34612712950305213,771ca355-acf0-4e24-8995-5ef64b104924,Elie Okobo,71,26,0.3568818514007308,0.0907911802853437,0.3559054175059999
134,780a1ea9-9790-4850-9781-3edebdf86be0,0.39739176524285813,780a1ea9-9790-4850-9781-3edebdf86be0,Furkan Korkmaz,373,154,0.3748886910062333,0.48249027237354086,0.38574620542390436
135,7934783f-8686-4a77-94ee-b841737c5368,0.323712959505636,7934783f-8686-4a77-94ee-b841737c5368,Ty Jerome,51,15,0.352059925093633,0.0648508430609598,0.3502216004770314
136,797483e4-c081-4c45-8fbc-e0252c14c51a,0.3324420383754686,797483e4-c081-4c45-8fbc-e0252c14c51a,Caleb Swanigan,2,0,0.3550531914893617,0.0012970168612191958,0.3550238644425214
137,798a4bfe-c461-4dc0-b2e8-23d393674a28,0.3572842175662053,798a4bfe-c461-4dc0-b2e8-23d393674a28,Bol Bol,13,7,0.35910878112712974,0.015564202334630349,0.35908038325069513
138,79b0543a-ece5-4e4b-8b0f-90c95a4352ef,0.3296900184686733,79b0543a-ece5-4e4b-8b0f-90c95a4352ef,Chandler Hutchison,38,12,0.35406091370558374,0.04798962386511024,0.35289136360990836
139,79b83f96-5723-4219-b521-57de6111ee97,0.334856919891887,79b83f96-5723-4219-b521-57de6111ee97,Robert Williams III,1,0,0.355525965379494,0.0,0.355525965379494
140,7c216d54-0fd2-482d-8aa4-0ef428885ed4,0.3209056820553208,7c216d54-0fd2-482d-8aa4-0ef428885ed4,Marko Guduric,83,25,0.3505402160864346,0.10635538261997406,0.34738842388079083
141,800c3b36-c941-4605-ae99-9ce2b60edbdf,0.3037316635512114,800c3b36-c941-4605-ae99-9ce2b60edbdf,Domantas Sabonis,67,17,0.34761321909424725,0.08560311284046693,0.34385682134348156
142,82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b,0.3193463360088266,82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b,Gabe Vincent,27,6,0.35135135135135137,0.03372243839169909,0.3502720641932377
143,85d98b11-8a01-4c49-a7bf-637bda245894,0.33327103270242925,85d98b11-8a01-4c49-a7bf-637bda245894,Matt Mooney,2,0,0.3550531914893617,0.0012970168612191958,0.35502493966214127
