,Unnamed: 0,LINEUP_ID,E_VAL,MINS,player_one,player_two,player_three,player_four,player_five,PLAYER_NAMES,PTS,E_VAL_PER_MIN,PTS_PER_MIN
923,726,-202696-203897-1628470-1629632-1630245-,50.034,23.6,202696,203897,1628470,1629632,1630245,"('Nikola Vucevic', 'Zach LaVine', 'Torrey Craig', 'Coby White', 'Ayo Dosunmu')",55,2.120084745762712,2.330508474576271
924,724,-202696-1628975-1629632-1630172-1630245-,44.399,23.433333333333334,202696,1628975,1629632,1630172,1630245,"('Nikola Vucevic', 'Jevon Carter', 'Coby White', 'Patrick Williams', 'Ayo Dosunmu')",50,1.8946941678520626,2.1337126600284493
925,437,-201942-203083-1629632-1630172-1630245-,40.543,22.751666666666665,201942,203083,1629632,1630172,1630245,"('DeMar DeRozan', 'Andre Drummond', 'Coby White', 'Patrick Williams', 'Ayo Dosunmu')",44,1.7819793421727348,1.9339242546333604
926,432,-201942-203083-1627936-1628975-1631207-,45.828,22.738333333333333,201942,203083,1627936,1628975,1631207,"('DeMar DeRozan', 'Andre Drummond', 'Alex Caruso', 'Jevon Carter', 'Dalen Terry')",57,2.0154511471084073,2.5067800337169244
927,427,-201942-202696-1628470-1629632-1630245-,44.69,21.166666666666668,201942,202696,1628470,1629632,1630245,"('DeMar DeRozan', 'Nikola Vucevic', 'Torrey Craig', 'Coby White', 'Ayo Dosunmu')",52,2.111338582677165,2.456692913385827
928,432,-201942-203083-1627936-1628470-1628975-,43.46,20.746666666666663,201942,203083,1627936,1628470,1628975,"('DeMar DeRozan', 'Andre Drummond', 'Alex Caruso', 'Torrey Craig', 'Jevon Carter')",44,2.094794344473008,2.1208226221079696
929,432,-201942-202696-203897-1629632-1630245-,33.541,20.436666666666667,201942,202696,203897,1629632,1630245,"('DeMar DeRozan', 'Nikola Vucevic', 'Zach LaVine', 'Coby White', 'Ayo Dosunmu')",47,1.6412167672484095,2.2997879628119393
930,442,-201942-203083-1630172-1630245-1631207-,33.263,19.97833333333333,201942,203083,1630172,1630245,1631207,"('DeMar DeRozan', 'Andre Drummond', 'Patrick Williams', 'Ayo Dosunmu', 'Dalen Terry')",35,1.6649536998414949,1.751897889380162
931,438,-201942-203083-1627936-1630172-1630245-,42.994,19.065,201942,203083,1627936,1630172,1630245,"('DeMar DeRozan', 'Andre Drummond', 'Alex Caruso', 'Patrick Williams', 'Ayo Dosunmu')",45,2.2551271964332544,2.3603461841070024
932,427,-201942-202696-1628470-1629632-1630172-,38.423,18.566666666666663,201942,202696,1628470,1629632,1630172,"('DeMar DeRozan', 'Nikola Vucevic', 'Torrey Craig', 'Coby White', 'Patrick Williams')",41,2.069461400359067,2.2082585278276485
933,732,-202696-1628470-1629632-1630172-1630245-,40.065,17.866666666666667,202696,1628470,1629632,1630172,1630245,"('Nikola Vucevic', 'Torrey Craig', 'Coby White', 'Patrick Williams', 'Ayo Dosunmu')",55,2.242444029850746,3.078358208955224
934,434,-201942-202696-203897-1630172-1630245-,36.164,17.683333333333334,201942,202696,203897,1630172,1630245,"('DeMar DeRozan', 'Nikola Vucevic', 'Zach LaVine', 'Patrick Williams', 'Ayo Dosunmu')",40,2.045089538171536,2.2620169651272386
935,437,-201942-203083-1627936-1628975-1630245-,35.698,17.668333333333333,201942,203083,1627936,1628975,1630245,"('DeMar DeRozan', 'Andre Drummond', 'Alex Caruso', 'Jevon Carter', 'Ayo Dosunmu')",46,2.0204509008584095,2.6035279690595226
936,431,-201942-202696-203897-1627936-1630245-,33.936,17.488333333333333,201942,202696,203897,1627936,1630245,"('DeMar DeRozan', 'Nikola Vucevic', 'Zach LaVine', 'Alex Caruso', 'Ayo Dosunmu')",46,1.9404936624416278,2.6303249785571334
937,741,-203083-1628975-1629632-1630172-1630245-,34.569,17.116666666666667,203083,1628975,1629632,1630172,1630245,"('Andre Drummond', 'Jevon Carter', 'Coby White', 'Patrick Williams', 'Ayo Dosunmu')",38,2.0196105160662126,2.220058422590068
938,447,-201942-203083-1629632-1630172-1631207-,35.37,16.9,201942,203083,1629632,1630172,1631207,"('DeMar DeRozan', 'Andre Drummond', 'Coby White', 'Patrick Williams', 'Dalen Terry')",49,2.0928994082840235,2.899408284023669
939,738,-202696-203897-1627936-1628470-1629632-,29.318,16.466666666666665,202696,203897,1627936,1628470,1629632,"('Nikola Vucevic', 'Zach LaVine', 'Alex Caruso', 'Torrey Craig', 'Coby White')",35,1.780445344129555,2.125506072874494
940,425,-201942-202696-1627936-1628470-1629632-,38.155,16.058333333333334,201942,202696,1627936,1628470,1629632,"('DeMar DeRozan', 'Nikola Vucevic', 'Alex Caruso', 'Torrey Craig', 'Coby White')",35,2.376024909185262,2.179553710430721
941,444,-201942-203083-1627936-1630245-1631207-,32.04,15.0,201942,203083,1627936,1630245,1631207,"('DeMar DeRozan', 'Andre Drummond', 'Alex Caruso', 'Ayo Dosunmu', 'Dalen Terry')",30,2.136,2.0
942,746,-203083-1629632-1630172-1630245-1631207-,23.932,14.716666666666669,203083,1629632,1630172,1630245,1631207,"('Andre Drummond', 'Coby White', 'Patrick Williams', 'Ayo Dosunmu', 'Dalen Terry')",33,1.6261834654586633,2.2423556058890144
943,740,-202696-1629632-1630172-1630245-1631207-,28.075,14.2,202696,1629632,1630172,1630245,1631207,"('Nikola Vucevic', 'Coby White', 'Patrick Williams', 'Ayo Dosunmu', 'Dalen Terry')",34,1.977112676056338,2.3943661971830985
944,450,-201942-203083-1629632-1630245-1631207-,27.292,14.1,201942,203083,1629632,1630245,1631207,"('DeMar DeRozan', 'Andre Drummond', 'Coby White', 'Ayo Dosunmu', 'Dalen Terry')",34,1.9356028368794327,2.4113475177304964
945,438,-201942-203083-1627936-1628975-1629632-,28.289,13.678333333333333,201942,203083,1627936,1628975,1629632,"('DeMar DeRozan', 'Andre Drummond', 'Alex Caruso', 'Jevon Carter', 'Coby White')",27,2.0681613256975755,1.973924698428171
946,447,-201942-203083-1628470-1630172-1630245-,17.411,13.4,201942,203083,1628470,1630172,1630245,"('DeMar DeRozan', 'Andre Drummond', 'Torrey Craig', 'Patrick Williams', 'Ayo Dosunmu')",23,1.2993283582089552,1.716417910447761
947,446,-201942-203083-1628470-1628975-1629632-,32.432,13.35,201942,203083,1628470,1628975,1629632,"('DeMar DeRozan', 'Andre Drummond', 'Torrey Craig', 'Jevon Carter', 'Coby White')",38,2.42936329588015,2.8464419475655434
948,425,-201942-1627936-1629632-1630172-1630245-,21.468,11.716666666666669,201942,1627936,1629632,1630172,1630245,"('DeMar DeRozan', 'Alex Caruso', 'Coby White', 'Patrick Williams', 'Ayo Dosunmu')",18,1.8322617354196298,1.5362731152204834
949,743,-202696-1628470-1628975-1630172-1630245-,28.519,11.333333333333334,202696,1628470,1628975,1630172,1630245,"('Nikola Vucevic', 'Torrey Craig', 'Jevon Carter', 'Patrick Williams', 'Ayo Dosunmu')",19,2.5163823529411764,1.676470588235294
950,445,-201942-203083-1627936-1629632-1631207-,22.545,11.316666666666666,201942,203083,1627936,1629632,1631207,"('DeMar DeRozan', 'Andre Drummond', 'Alex Caruso', 'Coby White', 'Dalen Terry')",35,1.99219440353461,3.0927835051546393
951,453,-201942-203083-1628975-1630245-1631207-,16.759,11.016666666666667,201942,203083,1628975,1630245,1631207,"('DeMar DeRozan', 'Andre Drummond', 'Jevon Carter', 'Ayo Dosunmu', 'Dalen Terry')",23,1.5212405446293493,2.0877458396369137
952,425,-201942-1627936-1628975-1630245-1630678-,20.224,10.616666666666667,201942,1627936,1628975,1630245,1630678,"('DeMar DeRozan', 'Alex Caruso', 'Jevon Carter', 'Ayo Dosunmu', 'Terry Taylor')",21,1.9049293563579277,1.9780219780219779
953,433,-201942-202696-203897-1627936-1628470-,18.871,10.525,201942,202696,203897,1627936,1628470,"('DeMar DeRozan', 'Nikola Vucevic', 'Zach LaVine', 'Alex Caruso', 'Torrey Craig')",22,1.7929691211401424,2.0902612826603324
954,295,-1628975-1630245-1630678-1631207-1641763-,17.87,10.183333333333334,1628975,1630245,1630678,1631207,1641763,"('Jevon Carter', 'Ayo Dosunmu', 'Terry Taylor', 'Dalen Terry', 'Julian Phillips')",25,1.7548281505728316,2.454991816693944
955,753,-202696-203897-1627936-1628975-1630172-,24.72,10.116666666666667,202696,203897,1627936,1628975,1630172,"('Nikola Vucevic', 'Zach LaVine', 'Alex Caruso', 'Jevon Carter', 'Patrick Williams')",22,2.443492586490939,2.174629324546952
1139,677,-202681-1627884-1629029-1629684-1641726-,214.448,98.8,202681,1627884,1629029,1629684,1641726,"('Kyrie Irving', 'Derrick Jones Jr.', 'Luka Doncic', 'Grant Williams', 'Dereck Lively II')",238,2.170526315789474,2.408906882591093
1140,243,-1627884-1629029-1629684-1630182-1641726-,97.85,46.64333333333333,1627884,1629029,1629684,1630182,1641726,"('Derrick Jones Jr.', 'Luka Doncic', 'Grant Williams', 'Josh Green', 'Dereck Lively II')",119,2.097834631601515,2.5512756378189096
1141,679,-202681-203501-203939-1627884-1630182-,89.559,42.01833333333333,202681,203501,203939,1627884,1630182,"('Kyrie Irving', 'Tim Hardaway Jr.', 'Dwight Powell', 'Derrick Jones Jr.', 'Josh Green')",116,2.1314267581611204,2.760699694577764
1142,1035,-203501-203957-1627884-1629029-1641726-,74.149,38.531666666666666,203501,203957,1627884,1629029,1641726,"('Tim Hardaway Jr.', 'Dante Exum', 'Derrick Jones Jr.', 'Luka Doncic', 'Dereck Lively II')",95,1.9243652407111034,2.4655045633461654
1143,679,-202681-1627884-1629029-1630182-1641726-,80.925,37.40166666666666,202681,1627884,1629029,1630182,1641726,"('Kyrie Irving', 'Derrick Jones Jr.', 'Luka Doncic', 'Josh Green', 'Dereck Lively II')",85,2.1636736330823054,2.272625997058955
1144,1036,-203501-1627884-1629029-1629684-1641726-,69.927,36.95166666666667,203501,1627884,1629029,1629684,1641726,"('Tim Hardaway Jr.', 'Derrick Jones Jr.', 'Luka Doncic', 'Grant Williams', 'Dereck Lively II')",90,1.8923909611654866,2.435614090478553
1145,1037,-203501-203957-1627884-1629029-1629684-,72.723,36.181666666666665,203501,203957,1627884,1629029,1629684,"('Tim Hardaway Jr.', 'Dante Exum', 'Derrick Jones Jr.', 'Luka Doncic', 'Grant Williams')",86,2.00994057764061,2.376894375604588
1146,680,-202681-203501-1629029-1629684-1641726-,64.18599999999999,32.955,202681,203501,1629029,1629684,1641726,"('Kyrie Irving', 'Tim Hardaway Jr.', 'Luka Doncic', 'Grant Williams', 'Dereck Lively II')",98,1.947686238810499,2.9737520861781217
1147,1038,-203501-1629029-1629684-1630182-1641726-,59.620000000000005,41.645,203501,1629029,1629684,1630182,1641726,"('Tim Hardaway Jr.', 'Luka Doncic', 'Grant Williams', 'Josh Green', 'Dereck Lively II')",116,1.4316244447112498,2.7854484331852563
1148,682,-202681-203957-1627884-1629029-1641726-,61.274,26.383333333333333,202681,203957,1627884,1629029,1641726,"('Kyrie Irving', 'Dante Exum', 'Derrick Jones Jr.', 'Luka Doncic', 'Dereck Lively II')",82,2.3224510423247002,3.1080227416298167
1149,1040,-203501-203939-1629029-1629684-1630182-,52.836,24.78333333333333,203501,203939,1629029,1629684,1630182,"('Tim Hardaway Jr.', 'Dwight Powell', 'Luka Doncic', 'Grant Williams', 'Josh Green')",59,2.1319166106254204,2.3806321452589105
1150,680,-202681-1629029-1629684-1630182-1641726-,52.319,24.666666666666668,202681,1629029,1629684,1630182,1641726,"('Kyrie Irving', 'Luka Doncic', 'Grant Williams', 'Josh Green', 'Dereck Lively II')",61,2.1210405405405406,2.472972972972973
1151,1041,-203501-203939-1627884-1629029-1629684-,50.799,24.566666666666663,203501,203939,1627884,1629029,1629684,"('Tim Hardaway Jr.', 'Dwight Powell', 'Derrick Jones Jr.', 'Luka Doncic', 'Grant Williams')",45,2.067801899592945,1.831750339213026
1152,683,-202681-203501-203939-203957-1630182-,47.870000000000005,23.041666666666668,202681,203501,203939,203957,1630182,"('Kyrie Irving', 'Tim Hardaway Jr.', 'Dwight Powell', 'Dante Exum', 'Josh Green')",78,2.0775406871609405,3.385171790235081
1153,684,-202681-203939-1627884-1629029-1630182-,50.698,22.475,202681,203939,1627884,1629029,1630182,"('Kyrie Irving', 'Dwight Powell', 'Derrick Jones Jr.', 'Luka Doncic', 'Josh Green')",62,2.255750834260289,2.758620689655172
1154,1043,-203501-203552-1627884-1629029-1641726-,45.006,22.433333333333334,203501,203552,1627884,1629029,1641726,"('Tim Hardaway Jr.', 'Seth Curry', 'Derrick Jones Jr.', 'Luka Doncic', 'Dereck Lively II')",58,2.0062109955423475,2.585438335809807
1155,683,-202681-203501-203939-1629029-1629684-,42.954,21.821666666666665,202681,203501,203939,1629029,1629684,"('Kyrie Irving', 'Tim Hardaway Jr.', 'Dwight Powell', 'Luka Doncic', 'Grant Williams')",54,1.9684106010845492,2.4746047506301077
1156,682,-202681-203501-203939-1627884-1629029-,50.196,21.471666666666668,202681,203501,203939,1627884,1629029,"('Kyrie Irving', 'Tim Hardaway Jr.', 'Dwight Powell', 'Derrick Jones Jr.', 'Luka Doncic')",56,2.337778467748195,2.608088178219359
1157,1044,-203501-1627884-1629029-1630182-1641726-,44.098,21.45,203501,1627884,1629029,1630182,1641726,"('Tim Hardaway Jr.', 'Derrick Jones Jr.', 'Luka Doncic', 'Josh Green', 'Dereck Lively II')",46,2.0558508158508157,2.1445221445221447
1158,681,-202681-203501-1627884-1629029-1641726-,39.861,19.67833333333333,202681,203501,1627884,1629029,1641726,"('Kyrie Irving', 'Tim Hardaway Jr.', 'Derrick Jones Jr.', 'Luka Doncic', 'Dereck Lively II')",52,2.025628864233082,2.6425002117387995
1159,1052,-203939-203957-1627884-1629029-1629684-,39.318,18.35,203939,203957,1627884,1629029,1629684,"('Dwight Powell', 'Dante Exum', 'Derrick Jones Jr.', 'Luka Doncic', 'Grant Williams')",37,2.14267029972752,2.016348773841962
1160,1053,-203957-1627884-1629029-1629684-1641726-,38.317,18.03333333333333,203957,1627884,1629029,1629684,1641726,"('Dante Exum', 'Derrick Jones Jr.', 'Luka Doncic', 'Grant Williams', 'Dereck Lively II')",55,2.1247874306839187,3.049907578558226
1161,1052,-203501-203957-1629029-1629684-1641726-,32.906,16.95,203501,203957,1629029,1629684,1641726,"('Tim Hardaway Jr.', 'Dante Exum', 'Luka Doncic', 'Grant Williams', 'Dereck Lively II')",48,1.9413569321533923,2.831858407079646
1162,686,-202681-203501-203939-1629684-1630182-,35.021,16.833333333333332,202681,203501,203939,1629684,1630182,"('Kyrie Irving', 'Tim Hardaway Jr.', 'Dwight Powell', 'Grant Williams', 'Josh Green')",34,2.0804554455445547,2.01980198019802
1163,681,-202681-203501-1627884-1629029-1629684-,32.146,15.385,202681,203501,1627884,1629029,1629684,"('Kyrie Irving', 'Tim Hardaway Jr.', 'Derrick Jones Jr.', 'Luka Doncic', 'Grant Williams')",31,2.0894377640558988,2.0149496262593436
1164,1051,-203501-203939-1627884-1629029-1630182-,30.546,15.233333333333333,203501,203939,1627884,1629029,1630182,"('Tim Hardaway Jr.', 'Dwight Powell', 'Derrick Jones Jr.', 'Luka Doncic', 'Josh Green')",39,2.005207877461707,2.560175054704595
1165,683,-202681-203501-1628467-1629029-1630182-,39.33,14.601666666666668,202681,203501,1628467,1629029,1630182,"('Kyrie Irving', 'Tim Hardaway Jr.', 'Maxi Kleber', 'Luka Doncic', 'Josh Green')",48,2.693528136057527,3.287295970779591
1166,1057,-203552-1627884-1629029-1629684-1641726-,25.984,14.566666666666666,203552,1627884,1629029,1629684,1641726,"('Seth Curry', 'Derrick Jones Jr.', 'Luka Doncic', 'Grant Williams', 'Dereck Lively II')",34,1.7837986270022885,2.334096109839817
1167,685,-202681-203501-1629684-1630182-1641726-,31.281,14.045,202681,203501,1629684,1630182,1641726,"('Kyrie Irving', 'Tim Hardaway Jr.', 'Grant Williams', 'Josh Green', 'Dereck Lively II')",45,2.227198291206835,3.2039871840512637
1168,1050,-203501-1628467-1629029-1629684-1630182-,22.374,19.066666666666663,203501,1628467,1629029,1629684,1630182,"('Tim Hardaway Jr.', 'Maxi Kleber', 'Luka Doncic', 'Grant Williams', 'Josh Green')",38,1.1734615384615386,1.9930069930069934
1169,1059,-203501-203957-1629029-1630182-1641726-,24.885,12.966666666666669,203501,203957,1629029,1630182,1641726,"('Tim Hardaway Jr.', 'Dante Exum', 'Luka Doncic', 'Josh Green', 'Dereck Lively II')",48,1.9191516709511567,3.701799485861182
1170,1052,-203501-1629029-1629684-1630702-1641726-,23.247,13.6,203501,1629029,1629684,1630702,1641726,"('Tim Hardaway Jr.', 'Luka Doncic', 'Grant Williams', 'Jaden Hardy', 'Dereck Lively II')",25,1.7093382352941178,1.8382352941176472
1171,690,-202681-203501-203939-1630182-1630702-,28.854,12.218333333333334,202681,203501,203939,1630182,1630702,"('Kyrie Irving', 'Tim Hardaway Jr.', 'Dwight Powell', 'Josh Green', 'Jaden Hardy')",36,2.3615332151138997,2.9463920338289453
1172,1063,-203552-203957-1627884-1629029-1641726-,26.531,12.183333333333334,203552,203957,1627884,1629029,1641726,"('Seth Curry', 'Dante Exum', 'Derrick Jones Jr.', 'Luka Doncic', 'Dereck Lively II')",31,2.1776470588235295,2.5444596443228455
1173,688,-202681-203501-203939-1627884-1630702-,20.559,12.08,202681,203501,203939,1627884,1630702,"('Kyrie Irving', 'Tim Hardaway Jr.', 'Dwight Powell', 'Derrick Jones Jr.', 'Jaden Hardy')",30,1.701903973509934,2.4834437086092715
1174,678,-202681-1627884-1629029-1629684-1630182-,21.327,11.95,202681,1627884,1629029,1629684,1630182,"('Kyrie Irving', 'Derrick Jones Jr.', 'Luka Doncic', 'Grant Williams', 'Josh Green')",25,1.7846861924686195,2.092050209205021
1175,694,-202681-203939-1627884-1629029-1629684-,24.806,11.666666666666666,202681,203939,1627884,1629029,1629684,"('Kyrie Irving', 'Dwight Powell', 'Derrick Jones Jr.', 'Luka Doncic', 'Grant Williams')",35,2.126228571428572,3.0
1176,1069,-203957-1627884-1629029-1630702-1641726-,21.745,11.616666666666667,203957,1627884,1629029,1630702,1641726,"('Dante Exum', 'Derrick Jones Jr.', 'Luka Doncic', 'Jaden Hardy', 'Dereck Lively II')",31,1.8718794835007173,2.66857962697274
1177,681,-202681-1627884-1629684-1630182-1641726-,25.045,11.35,202681,1627884,1629684,1630182,1641726,"('Kyrie Irving', 'Derrick Jones Jr.', 'Grant Williams', 'Josh Green', 'Dereck Lively II')",22,2.206607929515419,1.9383259911894273
1178,1062,-203501-203939-203957-1629684-1630702-,21.56,11.133333333333333,203501,203939,203957,1629684,1630702,"('Tim Hardaway Jr.', 'Dwight Powell', 'Dante Exum', 'Grant Williams', 'Jaden Hardy')",19,1.9365269461077843,1.7065868263473054
1179,686,-202681-203501-1629029-1629684-1630182-,24.216,11.036666666666669,202681,203501,1629029,1629684,1630182,"('Kyrie Irving', 'Tim Hardaway Jr.', 'Luka Doncic', 'Grant Williams', 'Josh Green')",26,2.194140742977952,2.355783751132588
1180,683,-202681-203501-1626158-1629029-1629684-,18.944,10.996666666666666,202681,203501,1626158,1629029,1629684,"('Kyrie Irving', 'Tim Hardaway Jr.', 'Richaun Holmes', 'Luka Doncic', 'Grant Williams')",20,1.7227038496514095,1.8187329493785998
1181,1069,-203552-1626158-1630182-1630702-1641765-,23.407,10.816666666666666,203552,1626158,1630182,1630702,1641765,"('Seth Curry', 'Richaun Holmes', 'Josh Green', 'Jaden Hardy', 'Olivier-Maxence Prosper')",19,2.163975346687211,1.7565485362095532
1182,1057,-203501-1627884-1629029-1630702-1641726-,21.359,10.816666666666666,203501,1627884,1629029,1630702,1641726,"('Tim Hardaway Jr.', 'Derrick Jones Jr.', 'Luka Doncic', 'Jaden Hardy', 'Dereck Lively II')",26,1.9746379044684133,2.403697996918336
1183,678,-202681-1626158-1627884-1629029-1629684-,20.242,10.766666666666667,202681,1626158,1627884,1629029,1629684,"('Kyrie Irving', 'Richaun Holmes', 'Derrick Jones Jr.', 'Luka Doncic', 'Grant Williams')",12,1.880061919504644,1.1145510835913313
1184,1074,-203939-1627884-1629029-1629684-1630702-,17.078,10.483333333333333,203939,1627884,1629029,1629684,1630702,"('Dwight Powell', 'Derrick Jones Jr.', 'Luka Doncic', 'Grant Williams', 'Jaden Hardy')",29,1.6290620031796503,2.766295707472178
1185,1073,-203552-1629029-1630639-1641726-1641765-,20.673,10.483333333333333,203552,1629029,1630639,1641726,1641765,"('Seth Curry', 'Luka Doncic', 'A.J. Lawson', 'Dereck Lively II', 'Olivier-Maxence Prosper')",25,1.971987281399046,2.384737678855326
1186,1063,-203501-203552-203939-1627884-1629029-,20.422,10.45,203501,203552,203939,1627884,1629029,"('Tim Hardaway Jr.', 'Seth Curry', 'Dwight Powell', 'Derrick Jones Jr.', 'Luka Doncic')",37,1.954258373205742,3.5406698564593304
1187,1067,-203501-203939-203957-1627884-1629029-,20.119,10.433333333333334,203501,203939,203957,1627884,1629029,"('Tim Hardaway Jr.', 'Dwight Powell', 'Dante Exum', 'Derrick Jones Jr.', 'Luka Doncic')",35,1.9283386581469648,3.3546325878594248
1188,696,-202681-203501-203939-1629684-1630702-,17.866,10.366666666666667,202681,203501,203939,1629684,1630702,"('Kyrie Irving', 'Tim Hardaway Jr.', 'Dwight Powell', 'Grant Williams', 'Jaden Hardy')",29,1.7234083601286172,2.797427652733119
1189,1063,-203501-1629029-1630182-1630702-1641726-,21.83,10.166666666666666,203501,1629029,1630182,1630702,1641726,"('Tim Hardaway Jr.', 'Luka Doncic', 'Josh Green', 'Jaden Hardy', 'Dereck Lively II')",28,2.1472131147540985,2.7540983606557377
1190,867,-202693-203501-203957-1627884-1629029-,25.304,10.106666666666667,202693,203501,203957,1627884,1629029,"('Markieff Morris', 'Tim Hardaway Jr.', 'Dante Exum', 'Derrick Jones Jr.', 'Luka Doncic')",34,2.503693931398417,3.364116094986807
1192,327,-1629029-1629684-1630182-1630702-1641726-,26.794,15.19,1629029,1629684,1630182,1630702,1641726,"('Luka Doncic', 'Grant Williams', 'Josh Green', 'Jaden Hardy', 'Dereck Lively II')",41,1.763923633969717,2.699144173798552
1222,1085,-203501-203552-1629029-1629684-1641726-,16.282,12.45,203501,203552,1629029,1629684,1641726,"('Tim Hardaway Jr.', 'Seth Curry', 'Luka Doncic', 'Grant Williams', 'Dereck Lively II')",32,1.3077911646586347,2.570281124497992
1389,1161,-203484-203932-203999-1627750-1629008-,1151.222,593.3933333333333,203484,203932,203999,1627750,1629008,"('Kentavious Caldwell-Pope', 'Aaron Gordon', 'Nikola Jokic', 'Jamal Murray', 'Michael Porter Jr.')",1533,1.9400656113426733,2.583446617757755
1390,1025,-202704-203484-203932-203999-1629008-,566.074,278.425,202704,203484,203932,203999,1629008,"('Reggie Jackson', 'Kentavious Caldwell-Pope', 'Aaron Gordon', 'Nikola Jokic', 'Michael Porter Jr.')",684,2.033129208943162,2.4566759450480378
1391,1025,-202704-1630192-1631124-1631128-1631212-,175.2,86.375,202704,1630192,1631124,1631128,1631212,"('Reggie Jackson', 'Zeke Nnaji', 'Julian Strawther', 'Christian Braun', 'Peyton Watson')",182,2.0283646888567293,2.1070911722141825
1392,463,-201599-202704-1627750-1631128-1631212-,110.386,65.28666666666666,201599,202704,1627750,1631128,1631212,"('DeAndre Jordan', 'Reggie Jackson', 'Jamal Murray', 'Christian Braun', 'Peyton Watson')",150,1.690789339324007,2.2975594812621263
1393,1165,-203484-203999-1627750-1629008-1631212-,98.81,50.03333333333333,203484,203999,1627750,1629008,1631212,"('Kentavious Caldwell-Pope', 'Nikola Jokic', 'Jamal Murray', 'Michael Porter Jr.', 'Peyton Watson')",128,1.9748834110592939,2.558294470353098
1394,1026,-202704-1627750-1630192-1631128-1631212-,80.05199999999999,47.28333333333333,202704,1627750,1630192,1631128,1631212,"('Reggie Jackson', 'Jamal Murray', 'Zeke Nnaji', 'Christian Braun', 'Peyton Watson')",87,1.6930278463165314,1.8399718011984492
1395,464,-201599-202704-1631124-1631128-1631212-,96.215,42.175,201599,202704,1631124,1631128,1631212,"('DeAndre Jordan', 'Reggie Jackson', 'Julian Strawther', 'Christian Braun', 'Peyton Watson')",93,2.281327800829876,2.205097806757558
1396,1077,-203200-203932-203999-1627750-1629008-,85.041,39.9,203200,203932,203999,1627750,1629008,"('Justin Holiday', 'Aaron Gordon', 'Nikola Jokic', 'Jamal Murray', 'Michael Porter Jr.')",96,2.1313533834586464,2.406015037593985
1397,1030,-202704-203484-203999-1631128-1631212-,57.891,38.78333333333333,202704,203484,203999,1631128,1631212,"('Reggie Jackson', 'Kentavious Caldwell-Pope', 'Nikola Jokic', 'Christian Braun', 'Peyton Watson')",81,1.492677266867211,2.0885259991405243
1398,1030,-202704-203484-203932-203999-1631128-,71.01,35.17666666666667,202704,203484,203932,203999,1631128,"('Reggie Jackson', 'Kentavious Caldwell-Pope', 'Aaron Gordon', 'Nikola Jokic', 'Christian Braun')",92,2.0186676774376955,2.6153700369563153
1399,1029,-202704-203200-203484-203999-1629008-,77.275,35.17333333333333,202704,203200,203484,203999,1629008,"('Reggie Jackson', 'Justin Holiday', 'Kentavious Caldwell-Pope', 'Nikola Jokic', 'Michael Porter Jr.')",113,2.1969768764215316,3.212661106899166
1400,1171,-203484-203932-203999-1629008-1631128-,75.837,33.0,203484,203932,203999,1629008,1631128,"('Kentavious Caldwell-Pope', 'Aaron Gordon', 'Nikola Jokic', 'Michael Porter Jr.', 'Christian Braun')",63,2.2980909090909094,1.9090909090909092
1401,1172,-203484-203932-203999-1629008-1631221-,66.596,28.933333333333334,203484,203932,203999,1629008,1631221,"('Kentavious Caldwell-Pope', 'Aaron Gordon', 'Nikola Jokic', 'Michael Porter Jr.', 'Collin Gillespie')",62,2.301705069124424,2.142857142857143
1402,1033,-202704-203999-1631124-1631128-1631212-,54.674,27.276666666666667,202704,203999,1631124,1631128,1631212,"('Reggie Jackson', 'Nikola Jokic', 'Julian Strawther', 'Christian Braun', 'Peyton Watson')",65,2.004423805450324,2.3829891237932297
1403,1081,-203200-203484-203999-1627750-1629008-,46.496,22.08333333333333,203200,203484,203999,1627750,1629008,"('Justin Holiday', 'Kentavious Caldwell-Pope', 'Nikola Jokic', 'Jamal Murray', 'Michael Porter Jr.')",65,2.1054792452830196,2.943396226415095
1404,465,-201599-202704-203200-1631124-1631128-,41.593,20.821666666666665,201599,202704,203200,1631124,1631128,"('DeAndre Jordan', 'Reggie Jackson', 'Justin Holiday', 'Julian Strawther', 'Christian Braun')",39,1.9975826462819182,1.8730489073881376
1405,1033,-202704-203484-203999-1629008-1631212-,42.927,20.398333333333333,202704,203484,203999,1629008,1631212,"('Reggie Jackson', 'Kentavious Caldwell-Pope', 'Nikola Jokic', 'Michael Porter Jr.', 'Peyton Watson')",52,2.1044366369801453,2.5492278780946154
1406,1175,-203484-203932-203999-1627750-1631128-,43.787,20.026666666666667,203484,203932,203999,1627750,1631128,"('Kentavious Caldwell-Pope', 'Aaron Gordon', 'Nikola Jokic', 'Jamal Murray', 'Christian Braun')",56,2.1864347536617843,2.796271637816245
1407,1031,-202704-203484-203932-1629008-1631128-,36.922,17.37,202704,203484,203932,1629008,1631128,"('Reggie Jackson', 'Kentavious Caldwell-Pope', 'Aaron Gordon', 'Michael Porter Jr.', 'Christian Braun')",44,2.1256188831318363,2.533103051237766
1408,466,-201599-202704-203200-203484-1629008-,36.756,17.136666666666667,201599,202704,203200,203484,1629008,"('DeAndre Jordan', 'Reggie Jackson', 'Justin Holiday', 'Kentavious Caldwell-Pope', 'Michael Porter Jr.')",37,2.1448745380276213,2.159113013032484
